Date,Open^GSPC,High^GSPC,Low^GSPC,Close^GSPC,AClose^GSPC,Volume^GSPC,Open^DJI,High^DJI,Low^DJI,Close^DJI,AClose^DJI,Volume^DJI
2018-03-22,2691.36,2695.68,2641.59,2643.69,2643.69,3739800000,24526.01,24526.01,23938.74,23957.89,23957.89,439280000
2018-03-23,2646.71,2657.67,2585.89,2588.26,2588.26,3815080000,23995.18,24108.47,23509.06,23533.2,23533.2,482550000
2018-03-26,2619.35,2661.36,2601.81,2658.55,2658.55,3511100000,23825.74,24232.3,23741.22,24202.6,24202.6,479540000
2018-03-27,2667.57,2674.78,2596.12,2612.62,2612.62,3706350000,24276.62,24446.22,23708.73,23857.71,23857.71,524480000
2018-03-28,2611.3,2632.65,2593.06,2605.0,2605.0,3864500000,23883.08,24092.47,23728.67,23848.42,23848.42,530040000
2018-03-29,2614.41,2659.07,2609.72,2640.87,2640.87,3565990000,23949.18,24314.3,23928.13,24103.11,24103.11,463550000
2018-04-02,2633.45,2638.3,2553.8,2581.88,2581.88,3598520000,24076.6,24123.8,23344.52,23644.19,23644.19,509820000
2018-04-03,2592.17,2619.14,2575.49,2614.45,2614.45,3392810000,23698.33,24044.35,23664.33,24033.36,24033.36,394130000
2018-04-04,2584.04,2649.86,2573.61,2644.69,2644.69,3350340000,23654.15,24308.96,23523.16,24264.3,24264.3,388540000
2018-04-05,2657.36,2672.08,2649.58,2662.84,2662.84,3178970000,24313.91,24622.26,24313.91,24505.22,24505.22,347790000
2018-04-06,2645.82,2656.88,2586.27,2604.47,2604.47,3299700000,24373.6,24434.4,23738.2,23932.76,23932.76,395990000
2018-04-09,2617.18,2653.55,2610.79,2613.16,2613.16,3062960000,24037.52,24373.18,23954.83,23979.1,23979.1,380790000
2018-04-10,2638.41,2665.45,2635.78,2656.87,2656.87,3543930000,24198.95,24511.35,24198.95,24408.0,24408.0,368590000
2018-04-11,2643.89,2661.43,2639.25,2642.19,2642.19,3020760000,24274.19,24366.57,24150.87,24189.45,24189.45,286360000
2018-04-12,2653.83,2674.72,2653.83,2663.99,2663.99,3021320000,24302.82,24592.12,24302.82,24483.05,24483.05,336130000
2018-04-13,2676.9,2680.26,2645.05,2656.3,2656.3,2960910000,24582.82,24646.45,24243.74,24360.14,24360.14,331890000
2018-04-16,2670.1,2686.49,2665.16,2677.84,2677.84,3019700000,24483.15,24675.36,24480.2,24573.04,24573.04,305070000
2018-04-17,2692.74,2713.34,2692.05,2706.39,2706.39,3234360000,24681.79,24858.97,24681.79,24786.63,24786.63,342410000
2018-04-18,2710.11,2717.49,2703.63,2708.64,2708.64,3383410000,24820.85,24832.54,24721.09,24748.07,24748.07,302030000
2018-04-19,2701.16,2702.84,2681.9,2693.13,2693.13,3349370000,24711.3,24762.48,24557.03,24664.89,24664.89,381110000
2018-04-20,2692.56,2693.94,2660.61,2670.14,2670.14,3388590000,24657.39,24678.07,24375.04,24462.94,24462.94,537770000
2018-04-23,2675.4,2682.86,2657.99,2670.29,2670.29,3017480000,24488.07,24536.89,24328.54,24448.69,24448.69,351030000
2018-04-24,2680.8,2683.55,2617.32,2634.56,2634.56,3706740000,24579.94,24579.94,23828.73,24024.13,24024.13,468180000
2018-04-25,2634.92,2645.3,2612.67,2639.4,2639.4,3499440000,24070.2,24146.34,23823.08,24083.83,24083.83,437100000
2018-04-26,2651.65,2676.48,2647.16,2666.94,2666.94,3665720000,24128.72,24402.46,24128.72,24322.34,24322.34,390360000
2018-04-27,2675.47,2677.35,2659.01,2669.91,2669.91,3219030000,24342.14,24359.38,24194.45,24311.19,24311.19,392810000
2018-04-30,2682.51,2682.87,2648.04,2648.05,2648.05,3734530000,24410.41,24498.23,24163.08,24163.15,24163.15,416650000
2018-05-01,2642.96,2655.27,2625.41,2654.8,2654.8,3559850000,24117.29,24117.29,23808.19,24099.05,24099.05,380070000
2018-05-02,2654.24,2660.87,2631.7,2635.67,2635.67,4010770000,24097.63,24185.52,23886.3,23924.98,23924.98,385350000
2018-05-03,2628.08,2637.14,2594.62,2629.73,2629.73,3851470000,23836.23,23996.15,23531.31,23930.15,23930.15,389240000
2018-05-04,2621.45,2670.93,2615.32,2663.42,2663.42,3327220000,23865.22,24333.35,23778.87,24262.51,24262.51,329480000
2018-05-07,2680.34,2683.35,2664.7,2672.63,2672.63,3237960000,24317.66,24479.45,24263.42,24357.32,24357.32,307670000
2018-05-08,2670.26,2676.34,2655.2,2671.92,2671.92,3717570000,24341.35,24412.34,24198.34,24360.21,24360.21,344940000
2018-05-09,2678.12,2701.27,2674.14,2697.79,2697.79,3909500000,24399.18,24586.48,24323.87,24542.54,24542.54,361580000
2018-05-10,2705.02,2726.11,2704.54,2723.07,2723.07,3333050000,24591.66,24794.99,24575.91,24739.53,24739.53,304210000
2018-05-11,2722.7,2732.86,2717.45,2727.72,2727.72,2862700000,24758.64,24868.65,24717.5,24831.17,24831.17,274150000
2018-05-14,2738.47,2742.1,2725.47,2730.13,2730.13,2972660000,24879.37,24994.19,24862.52,24899.41,24899.41,282860000
2018-05-15,2718.59,2718.59,2701.91,2711.45,2711.45,3290680000,24809.55,24809.55,24629.39,24706.41,24706.41,301900000
2018-05-16,2712.62,2727.76,2712.17,2722.46,2722.46,3202670000,24722.32,24801.19,24672.79,24768.93,24768.93,280810000
2018-05-17,2719.71,2731.96,2711.36,2720.13,2720.13,3475400000,24752.4,24839.49,24639.4,24713.98,24713.98,314650000
2018-05-18,2717.35,2719.5,2709.18,2712.97,2712.97,3368690000,24707.72,24774.97,24664.87,24715.09,24715.09,269700000
2018-05-21,2735.39,2739.19,2725.7,2733.01,2733.01,3019890000,24883.06,25086.49,24883.06,25013.29,25013.29,308920000
2018-05-22,2738.34,2742.24,2721.88,2724.44,2724.44,3366310000,25047.55,25064.99,24812.06,24834.41,24834.41,288200000
2018-05-23,2713.98,2733.33,2709.54,2733.29,2733.29,3326290000,24757.71,24889.46,24667.12,24886.81,24886.81,399610000
2018-05-24,2730.94,2731.97,2707.38,2727.76,2727.76,3256030000,24877.36,24877.36,24605.9,24811.76,24811.76,347050000
2018-05-25,2723.6,2727.36,2714.99,2721.33,2721.33,2995260000,24781.29,24824.22,24687.81,24753.09,24753.09,257210000
2018-05-29,2705.11,2710.67,2676.81,2689.86,2689.86,3736890000,24606.59,24635.18,24247.84,24361.45,24361.45,395810000
2018-05-30,2702.43,2729.34,2702.43,2724.01,2724.01,3561050000,24467.83,24714.48,24459.09,24667.78,24667.78,324870000
2018-05-31,2720.98,2722.5,2700.68,2705.27,2705.27,4235370000,24620.79,24620.79,24352.15,24415.84,24415.84,429740000
2018-06-01,2718.7,2736.93,2718.7,2734.62,2734.62,3684130000,24542.09,24673.6,24542.09,24635.21,24635.21,315710000
2018-06-04,2741.67,2749.16,2740.54,2746.87,2746.87,3376510000,24727.55,24859.37,24722.14,24813.69,24813.69,340400000
2018-06-05,2748.46,2752.61,2739.51,2748.8,2748.8,3517790000,24820.12,24838.78,24710.82,24799.98,24799.98,306340000
2018-06-06,2753.25,2772.39,2748.46,2772.35,2772.35,3651640000,24854.14,25146.46,24854.14,25146.39,25146.39,316090000
2018-06-07,2774.84,2779.9,2760.16,2770.37,2770.37,3711330000,25192.14,25326.09,25164.48,25241.41,25241.41,357680000
2018-06-08,2765.84,2779.39,2763.59,2779.03,2779.03,3123210000,25209.29,25325.63,25165.7,25316.53,25316.53,317510000
2018-06-11,2780.18,2790.21,2780.17,2782.0,2782.0,3232330000,25336.67,25402.83,25290.2,25322.31,25322.31,276740000
2018-06-12,2785.6,2789.8,2778.78,2786.85,2786.85,3401010000,25346.82,25364.37,25247.04,25320.73,25320.73,265750000
2018-06-13,2787.94,2791.47,2774.65,2775.63,2775.63,3779230000,25328.65,25362.07,25191.42,25201.2,25201.2,329700000
2018-06-14,2783.21,2789.06,2776.52,2782.49,2782.49,3526890000,25254.65,25332.5,25138.6,25175.31,25175.31,341170000
2018-06-15,2777.78,2782.81,2761.73,2779.66,2779.66,5428790000,25116.71,25130.82,24894.38,25090.48,25090.48,659370000
2018-06-18,2765.79,2774.99,2757.12,2773.75,2773.75,3287150000,24944.28,25003.1,24825.77,24987.47,24987.47,337070000
2018-06-19,2752.01,2765.05,2743.19,2762.59,2762.59,3661470000,24763.59,24763.59,24567.75,24700.21,24700.21,376380000
2018-06-20,2769.73,2774.86,2763.91,2767.32,2767.32,3327600000,24771.17,24804.76,24628.39,24657.8,24657.8,359520000
2018-06-21,2769.28,2769.28,2744.39,2749.76,2749.76,3300060000,24639.21,24639.21,24406.63,24461.7,24461.7,349570000
2018-06-22,2760.79,2764.17,2752.68,2754.88,2754.88,5450550000,24526.97,24663.18,24526.97,24580.89,24580.89,473970000
2018-06-25,2742.94,2742.94,2698.67,2717.07,2717.07,3655080000,24463.73,24463.73,24084.39,24252.8,24252.8,439130000
2018-06-26,2722.12,2732.91,2715.6,2723.06,2723.06,3555090000,24281.89,24384.21,24241.22,24283.11,24283.11,301130000
2018-06-27,2728.45,2746.09,2699.38,2699.63,2699.63,3776090000,24303.11,24569.02,24115.82,24117.59,24117.59,313790000
2018-06-28,2698.69,2724.34,2691.99,2716.31,2716.31,3428140000,24064.19,24308.16,23997.21,24216.05,24216.05,305020000
2018-06-29,2727.13,2743.26,2718.03,2718.37,2718.37,3565620000,24323.93,24509.52,24269.71,24271.41,24271.41,329070000
2018-07-02,2704.95,2727.26,2698.95,2726.71,2726.71,3073650000,24161.53,24319.42,24077.56,24307.18,24307.18,244110000
2018-07-03,2733.27,2736.58,2711.16,2713.22,2713.22,1911470000,24359.39,24444.88,24150.85,24174.82,24174.82,160960000
2018-07-05,2724.19,2737.83,2716.02,2736.61,2736.61,2953420000,24285.82,24372.8,24177.44,24356.74,24356.74,237670000
2018-07-06,2737.68,2764.41,2733.52,2759.82,2759.82,2554780000,24352.47,24520.29,24281.47,24456.48,24456.48,219450000
2018-07-09,2775.62,2784.65,2770.73,2784.17,2784.17,3050040000,24519.2,24796.52,24518.43,24776.59,24776.59,240580000
2018-07-10,2788.56,2795.58,2786.24,2793.84,2793.84,3063850000,24806.97,24945.38,24806.97,24919.66,24919.66,235040000
2018-07-11,2779.82,2785.91,2770.77,2774.02,2774.02,2964740000,24789.48,24815.16,24663.82,24700.45,24700.45,237370000
2018-07-12,2783.14,2799.22,2781.53,2798.29,2798.29,2821690000,24802.9,24939.97,24802.9,24924.89,24924.89,233150000
2018-07-13,2796.93,2804.53,2791.69,2801.31,2801.31,2614000000,24926.07,25043.21,24890.06,25019.41,25019.41,255520000
2018-07-16,2797.36,2801.19,2793.39,2798.43,2798.43,2812230000,25025.58,25072.41,24979.64,25064.36,25064.36,231270000
2018-07-17,2789.34,2814.19,2789.24,2809.55,2809.55,3050730000,25033.92,25155.39,24989.61,25119.89,25119.89,250450000
2018-07-18,2811.35,2816.76,2805.89,2815.62,2815.62,3089780000,25133.79,25215.32,25101.12,25199.29,25199.29,252870000
2018-07-19,2809.37,2812.05,2799.77,2804.49,2804.49,3266700000,25139.15,25154.17,25052.62,25064.5,25064.5,285760000
2018-07-20,2804.55,2809.7,2800.01,2801.83,2801.83,3230210000,25041.14,25124.1,24986.35,25058.12,25058.12,274080000
2018-07-23,2799.17,2808.61,2795.14,2806.98,2806.98,2907430000,25036.9,25081.45,24983.33,25044.29,25044.29,228820000
2018-07-24,2820.68,2829.99,2811.12,2820.4,2820.4,3417530000,25092.43,25286.62,25092.43,25241.94,25241.94,274940000
2018-07-25,2817.73,2848.03,2817.73,2846.07,2846.07,3553010000,25183.7,25432.87,25113.55,25414.1,25414.1,273670000
2018-07-26,2835.49,2845.57,2835.26,2837.44,2837.44,3653330000,25468.55,25587.24,25463.16,25527.07,25527.07,297530000
2018-07-27,2842.35,2843.17,2808.34,2818.82,2818.82,3415710000,25520.52,25580.22,25370.07,25451.06,25451.06,329680000
2018-07-30,2819.0,2821.74,2798.11,2802.6,2802.6,3245770000,25439.32,25500.16,25287.38,25306.83,25306.83,296880000
2018-07-31,2809.73,2824.46,2808.06,2816.29,2816.29,3892100000,25345.21,25490.98,25345.21,25415.19,25415.19,348700000
2018-08-01,2821.17,2825.83,2805.85,2813.36,2813.36,3496990000,25461.63,25488.8,25278.32,25333.82,25333.82,315880000
2018-08-02,2800.48,2829.91,2796.34,2827.22,2827.22,3467380000,25256.45,25360.48,25120.07,25326.16,25326.16,307700000
2018-08-03,2829.62,2840.38,2827.37,2840.35,2840.35,3030390000,25360.37,25467.9,25325.17,25462.58,25462.58,239020000
2018-08-06,2840.29,2853.29,2835.98,2850.4,2850.4,2874540000,25437.43,25540.02,25381.38,25502.18,25502.18,238990000
2018-08-07,2855.92,2863.43,2855.92,2858.45,2858.45,3162770000,25551.65,25692.72,25551.65,25628.91,25628.91,239910000
2018-08-08,2856.79,2862.44,2853.09,2857.7,2857.7,2972200000,25615.72,25634.11,25557.48,25583.75,25583.75,217770000
2018-08-09,2857.19,2862.48,2851.98,2853.58,2853.58,3047050000,25589.79,25613.31,25492.69,25509.23,25509.23,214970000
2018-08-10,2838.9,2842.2,2825.81,2833.28,2833.28,3256040000,25401.19,25401.19,25222.88,25313.14,25313.14,234480000
2018-08-13,2835.46,2843.4,2819.88,2821.93,2821.93,3158450000,25327.19,25381.39,25153.93,25187.7,25187.7,219990000
2018-08-14,2827.88,2843.11,2826.58,2839.96,2839.96,2976970000,25215.69,25339.51,25201.87,25299.92,25299.92,219210000
2018-08-15,2827.95,2827.95,2802.49,2818.37,2818.37,3645070000,25235.37,25235.37,24965.77,25162.41,25162.41,295810000
2018-08-16,2831.44,2850.49,2831.44,2840.69,2840.69,3219880000,25294.97,25607.34,25294.97,25558.73,25558.73,342430000
2018-08-17,2838.32,2855.63,2833.73,2850.13,2850.13,3024100000,25550.8,25728.16,25521.66,25669.32,25669.32,284160000
2018-08-20,2853.93,2859.76,2850.62,2857.05,2857.05,2748020000,25727.7,25790.17,25716.41,25758.69,25758.69,248570000
2018-08-21,2861.51,2873.23,2861.32,2862.96,2862.96,3147140000,25786.99,25888.82,25784.9,25822.29,25822.29,241620000
2018-08-22,2860.99,2867.54,2856.05,2861.82,2861.82,2689560000,25825.06,25836.16,25722.43,25733.6,25733.6,200480000
2018-08-23,2860.29,2868.78,2854.03,2856.98,2856.98,2713910000,25714.86,25762.56,25608.02,25656.98,25656.98,213270000
2018-08-24,2862.35,2876.16,2862.35,2874.69,2874.69,2596190000,25688.58,25826.05,25688.58,25790.35,25790.35,200330000
2018-08-27,2884.69,2898.25,2884.69,2896.74,2896.74,2854080000,25882.71,26067.57,25882.71,26049.64,26049.64,220510000
2018-08-28,2901.45,2903.77,2893.5,2897.52,2897.52,2683190000,26092.7,26122.24,26037.85,26064.02,26064.02,211470000
2018-08-29,2900.62,2916.5,2898.4,2914.04,2914.04,2791860000,26082.53,26167.94,26035.3,26124.57,26124.57,214960000
2018-08-30,2908.94,2912.46,2895.22,2901.13,2901.13,2802180000,26099.01,26104.37,25934.8,25986.92,25986.92,240440000
2018-08-31,2898.37,2906.32,2891.73,2901.52,2901.52,2880260000,25964.85,26028.83,25879.77,25964.82,25964.82,273440000
2018-09-04,2896.96,2900.18,2885.13,2896.72,2896.72,3077060000,25916.07,25971.77,25805.95,25952.48,25952.48,254600000
2018-09-05,2891.59,2894.21,2876.92,2888.6,2888.6,3241250000,25919.84,26011.22,25871.04,25974.99,25974.99,289210000
2018-09-06,2888.64,2892.05,2867.29,2878.05,2878.05,3139590000,25973.02,26073.68,25880.84,25995.87,25995.87,262380000
2018-09-07,2868.26,2883.81,2864.12,2871.68,2871.68,2946270000,25951.02,26002.99,25818.39,25916.54,25916.54,281350000
2018-09-10,2881.39,2886.93,2875.94,2877.13,2877.13,2731400000,25991.91,26039.96,25854.13,25857.07,25857.07,252170000
2018-09-11,2871.57,2892.52,2866.78,2887.89,2887.89,2899660000,25841.14,26019.92,25754.32,25971.06,25971.06,265960000
2018-09-12,2888.29,2894.65,2879.2,2888.92,2888.92,3264930000,25989.07,26145.72,25929.43,25998.92,25998.92,282770000
2018-09-13,2896.85,2906.76,2896.39,2904.18,2904.18,3254930000,26083.94,26191.64,26067.08,26145.99,26145.99,260800000
2018-09-14,2906.38,2908.3,2895.77,2904.98,2904.98,3149800000,26169.56,26211.11,26068.29,26154.67,26154.67,228640000
2018-09-17,2903.83,2904.65,2886.16,2888.8,2888.8,2947760000,26151.66,26184.47,26030.35,26062.12,26062.12,230230000
2018-09-18,2890.74,2911.17,2890.43,2904.31,2904.31,3074610000,26076.21,26317.34,26076.21,26246.96,26246.96,243000000
2018-09-19,2906.6,2912.36,2903.82,2907.95,2907.95,3280020000,26287.84,26464.41,26280.76,26405.76,26405.76,251330000
2018-09-20,2919.73,2934.8,2919.73,2930.75,2930.75,3337730000,26519.39,26697.49,26519.39,26656.98,26656.98,260480000
2018-09-21,2936.76,2940.91,2927.11,2929.67,2929.67,5607610000,26726.25,26769.16,26680.37,26743.5,26743.5,657620000
2018-09-24,2921.83,2923.79,2912.63,2919.37,2919.37,3372210000,26705.25,26709.94,26548.68,26562.05,26562.05,254850000
2018-09-25,2921.75,2923.95,2913.7,2915.56,2915.56,3285480000,26601.58,26634.85,26475.58,26492.21,26492.21,234110000
2018-09-26,2916.98,2931.15,2903.28,2905.97,2905.97,3388620000,26536.86,26606.09,26349.34,26385.28,26385.28,262620000
2018-09-27,2911.65,2927.22,2909.27,2914.0,2914.0,3060850000,26418.27,26557.01,26379.95,26439.93,26439.93,226350000
2018-09-28,2910.03,2920.53,2907.5,2913.98,2913.98,3432300000,26407.66,26515.76,26383.57,26458.31,26458.31,264030000
2018-10-01,2926.29,2937.06,2917.91,2924.59,2924.59,3364190000,26598.36,26737.98,26596.05,26651.21,26651.21,238320000
2018-10-02,2923.8,2931.42,2919.37,2923.43,2923.43,3401880000,26648.91,26824.78,26627.66,26773.94,26773.94,258290000
2018-10-03,2931.69,2939.86,2921.36,2925.51,2925.51,3598710000,26833.47,26951.81,26789.08,26828.39,26828.39,280130000
2018-10-04,2919.35,2919.78,2883.92,2901.61,2901.61,3496860000,26784.08,26793.82,26471.61,26627.48,26627.48,289600000
2018-10-05,2902.54,2909.64,2869.29,2885.57,2885.57,3328980000,26632.77,26676.16,26301.81,26447.05,26447.05,267100000
2018-10-08,2877.53,2889.45,2862.08,2884.43,2884.43,3330320000,26399.45,26529.35,26223.09,26486.78,26486.78,273020000
2018-10-09,2882.51,2894.83,2874.27,2880.34,2880.34,3520500000,26469.19,26539.94,26324.16,26430.57,26430.57,282560000
2018-10-10,2873.9,2874.02,2784.86,2785.68,2785.68,4501250000,26441.73,26487.87,25567.1,25598.74,25598.74,438200000
2018-10-11,2776.87,2795.14,2710.51,2728.37,2728.37,4890630000,25518.39,25683.64,24899.77,25052.83,25052.83,522880000
2018-10-12,2770.54,2775.77,2729.44,2767.13,2767.13,3966040000,25407.63,25467.55,25000.83,25339.99,25339.99,397510000
2018-10-15,2763.83,2775.99,2749.03,2750.79,2750.79,3300140000,25332.46,25482.42,25243.88,25250.55,25250.55,287320000
2018-10-16,2767.05,2813.46,2766.91,2809.92,2809.92,3428340000,25351.53,25817.68,25351.53,25798.42,25798.42,305800000
2018-10-17,2811.67,2816.94,2781.81,2809.21,2809.21,3321710000,25705.87,25810.09,25479.16,25706.68,25706.68,298210000
2018-10-18,2802.0,2806.04,2755.18,2768.78,2768.78,3616440000,25645.56,25691.46,25236.01,25379.45,25379.45,328020000
2018-10-19,2775.66,2797.77,2760.27,2767.78,2767.78,3566490000,25421.09,25608.71,25350.02,25444.34,25444.34,350810000
2018-10-22,2773.94,2778.94,2749.22,2755.88,2755.88,3307140000,25492.14,25561.34,25236.05,25317.41,25317.41,314940000
2018-10-23,2721.03,2753.59,2691.43,2740.69,2740.69,4348580000,25038.46,25307.7,24768.79,25191.43,25191.43,436430000
2018-10-24,2737.87,2742.59,2651.89,2656.1,2656.1,4709310000,25172.88,25306.23,24533.19,24583.42,24583.42,496400000
2018-10-25,2674.88,2722.7,2667.84,2705.57,2705.57,4634770000,24736.54,25104.29,24645.56,24984.55,24984.55,439670000
2018-10-26,2667.86,2692.38,2628.16,2658.69,2658.69,4803150000,24770.25,24916.16,24445.19,24688.31,24688.31,505310000
2018-10-29,2682.65,2706.85,2603.54,2641.25,2641.25,4673700000,24818.98,25040.58,24122.23,24442.92,24442.92,443850000
2018-10-30,2640.68,2685.43,2635.34,2682.63,2682.63,5106380000,24482.04,24906.68,24415.69,24874.64,24874.64,470050000
2018-10-31,2705.6,2736.69,2705.6,2711.74,2711.74,5112420000,25008.82,25336.55,25008.82,25115.76,25115.76,448930000
2018-11-01,2717.58,2741.67,2708.85,2740.37,2740.37,4708420000,25142.08,25396.47,25108.11,25380.74,25380.74,383970000
2018-11-02,2745.45,2756.55,2700.44,2723.06,2723.06,4237930000,25443.6,25578.98,25078.72,25270.83,25270.83,429480000
2018-11-05,2726.37,2744.27,2717.94,2738.31,2738.31,3623320000,25261.47,25507.35,25261.47,25461.7,25461.7,334740000
2018-11-06,2738.4,2756.82,2737.08,2755.45,2755.45,3510860000,25452.83,25651.86,25444.9,25635.01,25635.01,265450000
2018-11-07,2774.13,2815.15,2774.13,2813.89,2813.89,3914750000,25788.46,26200.14,25765.88,26180.3,26180.3,361780000
2018-11-08,2806.38,2814.75,2794.99,2806.83,2806.83,3630490000,26139.59,26277.82,26081.9,26191.22,26191.22,295650000
2018-11-09,2794.1,2794.1,2764.24,2781.01,2781.01,4019090000,26149.11,26161.49,25882.91,25989.3,25989.3,324450000
2018-11-12,2773.93,2775.99,2722.0,2726.22,2726.22,3670930000,25959.33,25966.71,25340.51,25387.18,25387.18,346910000
2018-11-13,2730.05,2754.6,2714.98,2722.18,2722.18,4091440000,25321.21,25511.03,25193.78,25286.49,25286.49,339690000
2018-11-14,2737.9,2746.8,2685.75,2701.58,2701.58,4402370000,25388.08,25501.29,24935.82,25080.5,25080.5,384240000
2018-11-15,2693.52,2735.38,2670.75,2730.2,2730.2,4179140000,25061.48,25354.56,24787.79,25289.27,25289.27,392750000
2018-11-16,2718.54,2746.75,2712.16,2736.27,2736.27,3975180000,25242.35,25510.23,25147.8,25413.22,25413.22,354460000
2018-11-19,2730.74,2733.16,2681.09,2690.73,2690.73,3772900000,25392.61,25392.61,24900.98,25017.44,25017.44,358090000
2018-11-20,2654.6,2669.44,2631.52,2641.89,2641.89,4357900000,24618.68,24707.26,24368.98,24465.64,24465.64,445920000
2018-11-21,2657.74,2670.73,2649.82,2649.93,2649.93,3233550000,24541.65,24669.79,24463.28,24464.69,24464.69,289370000
2018-11-23,2633.36,2647.55,2631.09,2632.56,2632.56,1651650000,24336.4,24408.8,24268.74,24285.95,24285.95,155940000
2018-11-26,2649.97,2674.35,2649.97,2673.45,2673.45,3443950000,24364.13,24673.29,24364.13,24640.24,24640.24,306280000
2018-11-27,2663.75,2682.53,2655.89,2682.17,2682.17,3485220000,24557.02,24750.73,24416.03,24748.73,24748.73,308250000
2018-11-28,2691.45,2744.0,2684.38,2743.79,2743.79,3951670000,24832.84,25368.93,24832.84,25366.43,25366.43,362160000
2018-11-29,2736.97,2753.75,2722.94,2737.8,2737.8,3560770000,25343.65,25479.04,25202.79,25338.84,25338.84,305110000
2018-11-30,2737.76,2760.88,2732.76,2760.17,2760.17,4658580000,25307.14,25549.71,25250.97,25538.46,25538.46,482250000
2018-12-03,2790.5,2800.18,2773.38,2790.37,2790.37,4186060000,25779.57,25980.21,25670.51,25826.43,25826.43,388480000
2018-12-04,2782.43,2785.93,2697.18,2700.06,2700.06,4499840000,25752.56,25773.12,25008.11,25027.07,25027.07,418900000
2018-12-06,2663.51,2696.15,2621.53,2695.95,2695.95,5141470000,24737.42,24951.01,24242.22,24947.67,24947.67,471690000
2018-12-07,2691.26,2708.54,2623.14,2633.08,2633.08,4216690000,24918.82,25095.62,24284.78,24388.95,24388.95,398230000
2018-12-10,2630.86,2647.51,2583.23,2637.72,2637.72,4151030000,24360.95,24500.81,23881.37,24423.26,24423.26,389690000
2018-12-11,2664.44,2674.35,2621.3,2636.78,2636.78,3905870000,24719.91,24791.26,24221.06,24370.24,24370.24,342960000
2018-12-12,2658.23,2685.44,2650.26,2651.07,2651.07,3958890000,24509.09,24828.29,24509.09,24527.27,24527.27,344330000
2018-12-13,2658.7,2670.19,2637.27,2650.54,2650.54,3927720000,24575.86,24740.96,24473.29,24597.38,24597.38,299970000
2018-12-14,2629.68,2635.07,2593.84,2599.95,2599.95,4035020000,24408.04,24431.14,24033.79,24100.51,24100.51,416940000
2018-12-17,2590.75,2601.13,2530.54,2545.94,2545.94,4616350000,23986.83,24088.08,23456.88,23592.98,23592.98,466740000
2018-12-18,2559.9,2573.99,2528.71,2546.16,2546.16,4470880000,23769.13,23927.77,23516.02,23675.64,23675.64,408070000
2018-12-19,2547.05,2585.29,2488.96,2506.96,2506.96,5127940000,23693.33,24057.34,23162.64,23323.66,23323.66,503550000
2018-12-20,2496.77,2509.63,2441.18,2467.42,2467.42,5585780000,23224.12,23282.2,22644.31,22859.6,22859.6,576700000
2018-12-21,2465.38,2504.41,2408.55,2416.62,2416.62,7609010000,22871.74,23254.59,22396.34,22445.37,22445.37,900510000
2018-12-24,2400.56,2410.34,2351.1,2351.1,2351.1,2613930000,22317.28,22339.87,21792.2,21792.2,21792.2,308420000
2018-12-26,2363.12,2467.76,2346.58,2467.7,2467.7,4233990000,21857.73,22878.92,21712.53,22878.45,22878.45,433080000
2018-12-27,2442.5,2489.1,2397.94,2488.83,2488.83,4096610000,22629.06,23138.89,22267.42,23138.82,23138.82,407940000
2018-12-28,2498.77,2520.27,2472.89,2485.74,2485.74,3702620000,23213.61,23381.88,22981.33,23062.4,23062.4,336510000
2018-12-31,2498.94,2509.24,2482.82,2506.85,2506.85,3442870000,23153.94,23333.18,23118.3,23327.46,23327.46,288830000
2019-01-02,2476.96,2519.49,2467.47,2510.03,2510.03,3733160000,23058.61,23413.47,22928.59,23346.24,23346.24,321570000
2019-01-03,2491.92,2493.14,2443.96,2447.89,2447.89,3822860000,23176.39,23176.39,22638.41,22686.22,22686.22,424240000
2019-01-04,2474.33,2538.07,2474.33,2531.94,2531.94,4213410000,22894.92,23518.64,22894.92,23433.16,23433.16,396020000
2019-01-07,2535.61,2566.16,2524.56,2549.69,2549.69,4104710000,23474.26,23687.74,23301.59,23531.35,23531.35,334200000
2019-01-08,2568.11,2579.82,2547.56,2574.41,2574.41,4083030000,23680.32,23864.65,23581.45,23787.45,23787.45,317420000
2019-01-09,2580.0,2595.32,2568.89,2584.96,2584.96,4052480000,23844.27,24084.71,23703.16,23879.12,23879.12,324570000
2019-01-10,2573.51,2597.82,2562.02,2596.64,2596.64,3704500000,23811.11,24014.78,23703.25,24001.92,24001.92,338150000
2019-01-11,2588.11,2596.27,2577.4,2596.26,2596.26,3434490000,23940.01,23996.32,23798.16,23995.95,23995.95,262650000
2019-01-14,2580.31,2589.32,2570.41,2582.61,2582.61,3664450000,23880.53,23964.9,23765.24,23909.84,23909.84,277560000
2019-01-15,2585.1,2613.08,2585.1,2610.3,2610.3,3572330000,23914.11,24099.14,23887.93,24065.59,24065.59,291570000
2019-01-16,2614.75,2625.76,2612.68,2616.1,2616.1,3863770000,24139.91,24288.61,24119.72,24207.16,24207.16,302830000
2019-01-17,2609.28,2645.06,2606.36,2635.96,2635.96,3772270000,24147.09,24474.46,24088.9,24370.1,24370.1,288590000
2019-01-18,2651.27,2675.47,2647.58,2670.71,2670.71,3986730000,24534.19,24750.22,24459.03,24706.35,24706.35,372970000
2019-01-22,2657.88,2657.88,2617.27,2632.9,2632.9,3908030000,24607.76,24607.76,24244.31,24404.48,24404.48,338480000
